,acousticness,danceability,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence
5268,0.077,0.43,0.929,1jUK7uBtndmlm2savmuo9g,0.0,11,0.22,-3.311,1,0.0543,89.793,0.476
5269,0.00803,0.431,0.87,4CzVDQUcSPrA4sZrmZYFlH,0.00656,11,0.327,-3.982,1,0.0497,134.903,0.232
5270,0.751,0.514,0.534,4iWsUcFF0wTvZm04bZAldn,0.0,10,0.299,-6.401,1,0.042,78.368,0.144
5271,2.93e-05,0.437,0.856,4Wx6VGTra8dw69mxNu85AI,0.00254,4,0.0681,-4.542,1,0.0516,147.783,0.251
5272,0.000573,0.551,0.948,3vplS3RmqAzygdtBVObq5f,0.0,9,0.141,-4.147,1,0.0638,146.057,0.733
5273,0.000396,0.522,0.82,0A1h4NJ1yW9DqgzBVYzoTZ,7.42e-06,2,0.114,-3.834,1,0.0332,78.028,0.188
5274,0.00124,0.587,0.879,1wAwELpR9UKzUWstzOE13g,0.0,2,0.125,-5.897,1,0.0553,108.903,0.397
5275,0.00647,0.695,0.818,5hHudNsfZXmdgefWxAX2LG,4.87e-06,5,0.0219,-5.379,0,0.0334,119.965,0.916
5276,0.0156,0.525,0.811,11FGcVMThhvSVPZSeaKUue,0.000116,7,0.0561,-4.987,1,0.196,99.826,0.352
5277,0.000142,0.554,0.959,7hH4dSp71EOv3XS57e8CYu,0.000504,1,0.286,-4.786,0,0.0403,96.005,0.349
5278,3.97e-05,0.291,0.93,4rdRG6wq1Z8qCeiAdnYC13,0.000221,10,0.0833,-2.437,0,0.0581,184.097,0.546
5279,6.97e-06,0.547,0.962,2VFPz0AlNfD0ntr59gfS1q,0.00167,5,0.449,-4.268,1,0.104,136.005,0.381
5280,0.000359,0.302,0.814,7bt2Ii7x0O2XX9MNFuxnBV,3.82e-06,2,0.12,-6.629,1,0.185,174.734,0.57
5281,0.000122,0.481,0.929,1IYiT21puF3KvqrcS3t6xx,0.0,1,0.352,-3.505,0,0.0471,89.914,0.678
5282,0.267,0.372,0.462,5eXnC2B5RU5fAhfwvV2ABD,9.91e-06,9,0.101,-9.1,0,0.0317,129.026,0.176
5283,7.97e-05,0.438,0.934,0iou4bE3MqOwGcFJzrHGiN,2.76e-05,6,0.0425,-2.221,0,0.0678,161.926,0.53
5284,0.00871,0.423,0.923,53w4r7cNM21jM2DFGVoXgj,0.0,11,0.0848,-3.887,1,0.0711,155.106,0.475
5285,0.00213,0.568,0.735,55pU8utrZ0WxtvWKW1FjXY,0.00913,5,0.0555,-3.363,1,0.0419,98.022,0.546
5286,0.775,0.54,0.294,3OPVsn0Dk3s8vWhXxnK35p,0.0,10,0.708,-12.181,1,0.0323,119.134,0.204
5287,0.0219,0.557,0.834,390SemxFYgPZ3FfGVqiIqt,0.0,8,0.329,-4.371,1,0.0335,137.69,0.659
5288,1.33e-05,0.425,0.933,5XrWLwyEJ3SWWaHdQemK4Y,0.0,4,0.168,-3.906,1,0.0397,156.021,0.451
5289,0.00206,0.544,0.92,620uCDPAXjSOo9Egj67NqO,0.0,11,0.22,-3.046,0,0.173,146.987,0.675
5290,0.485,0.224,0.692,0ba2N1ps6QjuSmOA8XYtvt,0.0,4,0.359,-4.92,0,0.0454,185.523,0.386
5291,0.165,0.681,0.594,5aAx2yezTd8zXrkmtKl66Z,3.49e-06,7,0.134,-7.028,1,0.282,186.054,0.535
5292,0.0188,0.615,0.798,1uqU0nq6DCbJMktSlUvQV8,0.0081,10,0.0995,-4.163,0,0.0815,88.465,0.753
5293,4.12e-05,0.579,0.781,5U9qCuVeVJBWfW7dktnCDe,8.66e-05,6,0.108,-6.131,0,0.0363,137.965,0.728
5294,0.106,0.697,0.84,0wT2QRF3Z9jiKKd7Gjs4sq,0.0,9,0.748,-4.602,0,0.054,128.034,0.452
5295,0.000139,0.47,0.952,7vjzFWG4neQ9YYMN9yZ9hr,0.00283,11,0.386,-3.641,0,0.134,170.058,0.398
5296,0.000139,0.578,0.892,2YxXuCdbUpil3P7tRjhW1t,0.0111,10,0.215,-7.952,0,0.0441,150.253,0.892
5297,0.000978,0.459,0.803,3QSHOxPRLiDA8oMCE0iSJ7,7.97e-06,2,0.158,-3.975,0,0.0379,140.34,0.393
5298,0.00855,0.49,0.955,3gwoBbif2CNBUfTB75Zs57,0.0,1,0.281,-3.339,0,0.0603,160.051,0.502
5299,0.0243,0.395,0.979,75D3n6wnFQmu1HVmLAlWM4,0.0,8,0.12,-3.241,1,0.0766,158.842,0.41
5300,0.0405,0.575,0.8,4Xj1c80iHxUeog2hHB55iw,6.09e-05,9,0.0888,-6.817,0,0.0297,149.967,0.686
5301,0.976,0.345,0.0581,3JOVTQ5h8HGFnDdp4VT3MP,0.000366,3,0.103,-17.217,1,0.0374,174.117,0.304
5302,0.000359,0.448,0.875,20g7z9R1wjE7EtVnB7XEjS,0.00109,2,0.255,-5.446,0,0.0666,92.53,0.524
5303,0.00116,0.607,0.804,4veeNpXDK1YRHMTJ1Cppsg,0.0,9,0.159,-5.209,0,0.0296,139.983,0.469
5304,0.00186,0.139,0.958,5wFajLDxgaUNFl0AdNKj0Y,0.00623,7,0.307,-4.012,0,0.0924,178.034,0.31
5305,0.000263,0.452,0.911,1B241LRKmK6qDDTZfUajmm,0.000123,7,0.0856,-4.414,0,0.0643,133.059,0.304
5306,0.569,0.618,0.393,2RNqPQsr2dKNHojuaI3TzF,0.0,9,0.177,-9.28,1,0.0266,88.97,0.352
5307,0.0156,0.504,0.987,4U4gPf8EEOh0nSG6P20R9s,0.0,4,0.33,-3.078,1,0.0622,95.011,0.604
5308,0.132,0.594,0.935,3eF5TeDfHAUKgY2lI5Ok6h,0.0,8,0.206,-4.304,1,0.0376,130.029,0.902
5309,0.00125,0.526,0.801,3bS2ljPa4FWJzIZVgTN5Pb,6.12e-05,4,0.125,-6.202,0,0.0474,101.993,0.139
5310,0.00193,0.45,0.883,663Karu2rvKLdnY0eo1n3M,0.0,7,0.293,-4.094,1,0.0524,93.41,0.328
5311,0.388,0.307,0.433,5MxNLUsfh7uzROypsoO5qe,9.08e-05,1,0.332,-10.057,1,0.029,160.9,0.224
5312,1.56e-05,0.507,0.826,5lr7nGWzPUltbgX7fVFqHL,8.37e-05,2,0.329,-4.097,1,0.0318,119.989,0.345
5313,0.00206,0.377,0.781,32Cimaqis8qkGRMACGsOkh,0.621,11,0.568,-5.191,0,0.0477,161.888,0.317
5314,5.68e-05,0.522,0.953,3SNVcSAIViySWS3uF1EuwP,0.0,4,0.336,-4.199,0,0.0569,104.521,0.176
5315,0.0106,0.445,0.953,2jfk3m8nq5IvB35s2xIs1O,0.0,5,0.281,-2.463,0,0.0704,172.063,0.475
5316,0.0184,0.428,0.963,5zTHrgDaT02LDyLHd70txv,5.09e-06,7,0.334,-2.425,1,0.121,150.026,0.307
5317,0.0685,0.548,0.711,0MOWfL32Kj4Z1bcOM8lxXe,0.0507,3,0.103,-7.073,0,0.0295,130.001,0.298
5318,0.000253,0.414,0.913,3Fc94ozji9JAk4s6FEpiIb,2.67e-05,8,0.0816,-3.24,1,0.089,150.029,0.491
5319,0.0268,0.568,0.97,6QB2atTwm7DpkmPwJH3w7L,9.16e-05,1,0.201,-2.433,0,0.118,114.994,0.281
5320,0.0122,0.536,0.923,1bhjMY5O0ZjB41OHcdRH0a,0.0,2,0.142,-3.494,1,0.125,160.03,0.77
5321,0.0679,0.831,0.47,03Gr3zBWXbczBctOUiXcFL,0.000761,2,0.0539,-5.946,0,0.0754,96.021,0.899
5322,0.00208,0.563,0.996,2GtMBnQshzpr6kIInqTJVd,0.00108,11,0.282,-5.935,0,0.0727,122.641,0.483
5323,0.00892,0.548,0.927,0sfdLPLiWJCtV7Qj9tdNtI,0.0,8,0.198,-3.463,1,0.066,115.061,0.356
5324,0.0209,0.396,0.961,6mW55jsmWapFREmli1SsIM,0.0,0,0.609,-3.339,0,0.111,168.03,0.27
5325,0.000113,0.611,0.833,6gXzzIJs34eYV6CnpiJsP2,0.000683,11,0.125,-6.072,0,0.0296,110.965,0.85
5326,0.000909,0.473,0.852,4ctHh6wLcPWKRTWe83XcLZ,1.8e-06,10,0.225,-3.921,0,0.0391,90.969,0.156
5327,0.0561,0.518,0.849,2VDdoBA24QICNHn5JkJwyE,0.0,9,0.0569,-5.472,0,0.0664,134.093,0.299
5328,0.311,0.493,0.945,2rRdXHGYg4EWPsyKWeWYvq,0.0,8,0.528,-2.837,1,0.0501,185.979,0.947
5329,0.000141,0.507,0.975,6G3uGB03wPbellVz4wIEp1,0.0,9,0.169,-3.732,1,0.0398,112.492,0.657
5330,0.00814,0.463,0.949,0ZPRYmTDvFDSGdhe3aYrWS,1.3e-05,7,0.601,-3.092,1,0.0978,162.02,0.577
5331,0.00014,0.527,0.973,36zTFcuqQBCXYI1e33iIdB,0.0191,9,0.338,-2.676,1,0.137,127.989,0.335
5332,0.714,0.439,0.569,0ZObDSV7QWyu0Zdinf61Mq,0.000473,10,0.0948,-6.161,1,0.0389,159.318,0.455
5333,0.000268,0.316,0.935,2hfprXDHkcjKa2MQOhx1GA,0.439,5,0.485,-5.102,1,0.064,106.023,0.19
5334,0.000389,0.576,0.785,3ns1Hn52RB28zGVHiFvz7W,0.0109,10,0.103,-4.873,1,0.0355,105.118,0.406
5335,1.77e-05,0.465,0.946,1wYXIhJXqlIAGS6sbzpTL6,0.0844,9,0.134,-4.205,1,0.068,133.802,0.338
5336,1.05e-05,0.503,0.905,3bVwfHr4vuJv6DGZal2Dpq,0.113,11,0.277,-3.985,0,0.0517,93.989,0.334
5337,0.000121,0.498,0.946,5PCKCffFrcyUvnhxJoPlK2,2.56e-05,2,0.359,-4.793,1,0.0602,106.275,0.31
5338,0.141,0.59,0.662,5zNf8MI40Us66R3zutaxvt,0.0,7,0.0935,-9.226,1,0.0313,113.455,0.651
5339,0.000204,0.258,0.889,55RgkQsaSkcScDaBm5m7D2,0.00795,5,0.264,-4.621,0,0.0589,131.993,0.549
5340,0.675,0.394,0.693,7yuWHdSLrknIYMgbkdmPOS,0.0,9,0.115,-6.993,1,0.0938,164.004,0.433
5341,0.0622,0.409,0.903,672rLD2Eqriv9fVvSm1Lgg,3.92e-06,3,0.238,-3.536,0,0.0572,180.187,0.357
5342,0.0058,0.495,0.824,5Re8AyLirdL9F5VeLI8JzN,0.0,7,0.219,-3.474,0,0.0357,138.988,0.469
5343,0.172,0.209,0.412,2jTidefcsTu6VQhpIImJrt,0.15,0,0.0843,-9.733,1,0.0443,86.26,0.162
5344,0.000234,0.278,0.985,4g3QZlvz39UllCcRXDZ0Do,0.000235,11,0.104,-1.934,1,0.129,104.803,0.342
5345,0.00308,0.433,0.954,6TKfHLZ0WNCuQOltMVW9mf,1.43e-05,4,0.43,-3.182,0,0.197,184.104,0.286
5346,0.0183,0.619,0.936,6onBLCiaSVfHnyLlu8KII2,0.0,2,0.361,-2.205,0,0.0739,108.011,0.739
5347,0.000314,0.474,0.978,3EKh7JNsBrGoh2xqPotBKT,3.43e-06,6,0.35,-1.966,1,0.109,129.985,0.362
5348,0.00033,0.405,0.95,2EGF4JrisrJ4D4HOdTyYEO,3.47e-06,6,0.108,-2.8,1,0.071,139.715,0.383
5349,0.00152,0.477,0.81,5Kn67AyByFwkUL6yztkmoz,0.0,3,0.128,-4.469,1,0.0356,96.995,0.472
5350,0.000258,0.428,0.914,6V2sMppHFLOWzM1X1aT5VS,3.89e-06,1,0.19,-3.429,1,0.0534,82.556,0.42
5351,0.000233,0.463,0.962,5cxp9kjCFyJwzv3lzeX7ku,0.109,7,0.0906,-6.43,1,0.0704,94.003,0.66
5352,0.0203,0.316,0.729,7MOQrtXMNImAq5TrPZzC0w,8.99e-06,2,0.207,-5.931,0,0.0356,163.127,0.367
5353,0.000483,0.32,0.949,4lKXkjSS5J3olLp23K1qXe,0.0,4,0.328,-2.787,1,0.0798,154.959,0.373
5354,0.00095,0.513,0.825,4Iw5wMFNlvWxTSnu1cdZVi,0.000532,6,0.0994,-6.026,0,0.0461,143.672,0.326
5355,0.0262,0.607,0.818,0B4vVGxblizAtGWvaoVIiC,1.28e-05,0,0.136,-6.04,1,0.0298,121.03,0.382
5356,0.0495,0.612,0.807,2QjOHCTQ1Jl3zawyYOpxh6,0.0177,10,0.101,-2.81,1,0.0336,124.053,0.398
5357,2.19e-05,0.499,0.899,0bXhjlgUddDlJzHOeVM4Tq,0.174,0,0.651,-3.994,1,0.0382,156.017,0.449
5358,0.00673,0.451,0.939,0N5x5UmYcbBeHFJtCCqf62,4.85e-06,5,0.0774,-2.82,0,0.0512,93.416,0.448
5359,0.0196,0.439,0.908,45sziCSqS4BWSQWUlLRpyf,0.0054,4,0.137,-4.08,1,0.0649,140.018,0.351
5360,0.000237,0.527,0.715,1MoDk4XDqdX25GXaRfXY2O,0.0034,10,0.101,-4.934,1,0.0437,155.102,0.3
5361,0.0215,0.411,0.504,0uZ98Ug1FQCJjyoQA79jQO,0.00471,11,0.392,-8.858,0,0.0335,179.981,0.24
5362,0.00727,0.423,0.953,4REfifrG2fa6ra3DQ6laGE,0.000347,9,0.0811,-5.767,0,0.14,186.051,0.449
5363,0.303,0.616,0.731,1pIOKbyKaJjI8B0WXGt4m7,0.0,0,0.398,-4.269,1,0.0792,99.925,0.491
5364,0.00399,0.476,0.988,4OAAVNIgsRnvw6KfGUbnKj,0.0,2,0.253,-4.301,0,0.317,140.113,0.142
5365,0.00443,0.588,0.943,4RJm4cvGAz5IG3pkxj3XLo,1.17e-06,1,0.154,-4.469,0,0.0472,95.99,0.461
5366,0.000554,0.312,0.912,4zBo4oJy6edSBEbj5ctNcK,2.26e-06,3,0.219,-10.1,1,0.307,150.111,0.199
5367,0.00111,0.582,0.843,0zFBxmGGFbVIBdg9OSpUxM,0.0,2,0.105,-5.618,1,0.0401,128.991,0.446
5368,0.000834,0.547,0.977,3clj22mW4k1FADb751JYWc,3.98e-06,1,0.366,-2.819,0,0.0924,97.993,0.386
5369,0.00013,0.342,0.98,4gLvXRe6LDjHwLxD0VfyUf,0.0,8,0.381,-4.018,1,0.137,195.947,0.317
5370,0.00108,0.408,0.957,193sAxevqDGl7dZJJCnGFP,8.64e-05,0,0.18,-3.373,1,0.139,195.922,0.396
5371,0.0482,0.77,0.787,6VRghJeP6I0w1KxkdWFfIh,0.0,10,0.108,-4.402,0,0.113,125.013,0.699
5372,0.176,0.48,0.966,6EIyZEtL8Iky8hvxje1dDE,6.44e-06,11,0.27,-2.64,0,0.102,172.372,0.719
5373,0.672,0.633,0.704,4VGvosVIeFMCUwHibq7a9Z,0.179,11,0.105,-7.697,1,0.0276,104.958,0.342
5374,9.2e-05,0.519,0.868,0arNrzPygksLY2pEbRgBjw,0.000901,5,0.0881,-4.037,0,0.0761,174.73,0.72
5375,0.000188,0.573,0.861,10RgYWbTO5epmUJi74JUXv,0.0,3,0.127,-5.055,0,0.0415,132.509,0.617
5376,0.000104,0.472,0.96,3j2nVwTxtOcnt5sEbUntMf,8.27e-05,1,0.264,-2.386,1,0.0835,169.926,0.739
5377,0.00128,0.52,0.886,4ltXPf327ewFdmTPp5Skow,0.0,8,0.0846,-2.387,1,0.0454,121.945,0.636
5378,0.00109,0.537,0.97,07BuyVse8pYAWd9DXD7B2D,5.49e-05,6,0.0928,-2.391,0,0.0918,86.044,0.581
5379,0.00179,0.513,0.83,0FtD1ZukwCnuTfTNuwxrQM,0.0,6,0.0512,-4.711,0,0.0721,82.982,0.704
5380,0.000137,0.468,0.964,6DUolTlHrEeRQInGqz4CaN,0.0,10,0.215,-5.144,0,0.15,138.006,0.392
5381,0.000213,0.405,0.962,4FthwGFz9SVZgCVqxNXsSK,2.31e-06,11,0.108,-4.894,1,0.0842,170.023,0.489
5382,0.00193,0.418,0.909,4RF1d3ZGc9z4ogu0yXh5cb,0.0,9,0.0686,-7.542,1,0.0528,146.881,0.483
5383,5.11e-05,0.529,0.943,0pa0vb9x36sj7WGrbfw5rs,4.34e-05,2,0.142,-4.446,1,0.0571,119.983,0.226
5384,0.000426,0.391,0.801,3pO37BXsjMC2wApALxGbuB,0.000208,6,0.0662,-5.102,0,0.0813,146.729,0.341
5385,0.032,0.324,0.938,0Puj4YlTm6xNzDDADXHMI9,0.0321,6,0.0961,-7.332,0,0.102,168.131,0.543
5386,0.541,0.485,0.723,6wZI4mdT8JwXgkGURnBQiq,1.12e-06,10,0.075,-6.565,1,0.0317,167.845,0.541
5387,0.0139,0.468,0.939,6tNQw4RAj7oYogHXVzKJg8,9.25e-05,11,0.833,-1.976,1,0.112,176.075,0.698
5388,0.0369,0.653,0.839,6kYoHUeIpYColDw4HQKjvP,0.0,10,0.068,-5.077,1,0.0685,149.034,0.669
5389,0.00708,0.481,0.94,00qCEoZL5H0LS6n3cphXVT,8.86e-05,1,0.143,-2.632,1,0.0792,164.021,0.37
5390,0.00389,0.445,0.947,503xVIOMfUp542pdZgHACb,0.0,2,0.189,-2.513,1,0.124,184.988,0.768
5391,0.000213,0.38,0.828,0qUdIt9DmD5znk3aghrdy4,4.31e-06,1,0.0948,-4.753,1,0.0319,92.166,0.206
5392,9.81e-05,0.46,0.912,5FlwXplgEi5qiWHwxvriLK,6.91e-05,9,0.299,-5.379,1,0.0769,149.827,0.644
5393,0.00801,0.53,0.95,3oVqlkxruyAq73jRNU7Y0N,0.205,10,0.33,-5.402,0,0.0959,112.627,0.411
5394,0.00865,0.666,0.886,0TcVtH0npQdeaWIww9Q3Yg,0.0,0,0.0883,-4.779,1,0.0541,137.962,0.82
5395,0.000123,0.395,0.923,5OtgAM1z9XVadTge2x69y3,1.4e-06,0,0.265,-5.437,1,0.076,162.721,0.4
5396,0.0399,0.31,0.903,3lO4asvW4EIASqpMYKWJk7,3.12e-05,8,0.974,-4.11,0,0.0514,108.362,0.198
5397,0.0106,0.5,0.865,6CIKjFIomOds56hmcYEMw9,0.0,11,0.114,-3.625,0,0.0629,115.02,0.385
5398,0.00984,0.516,0.993,3DDw6OgYFgHHM1z2SvdtpU,0.012,5,0.45,-3.501,1,0.183,92.486,0.261
5399,0.0776,0.524,0.973,6iYaMM6TwIHN9Ee3ZPNnz0,0.0,8,0.313,-3.608,1,0.128,144.969,0.585
5400,0.0125,0.441,0.896,6y0A27XYnY6IRzYcKQPe6b,0.0,11,0.0996,-4.563,1,0.119,167.963,0.717
5401,3.11e-05,0.339,0.967,2ptvMNky2NB76kLNmjBVL3,0.445,8,0.487,-2.508,1,0.153,153.531,0.178
5402,0.00147,0.616,0.857,5IZHmgIkES7t7Kpd9a1wbX,0.00316,7,0.104,-4.811,1,0.0527,107.048,0.556
5403,0.000186,0.479,0.936,0CiLKLZq8SbqyaUH3rIcwh,0.0,3,0.238,-3.77,1,0.0611,146.038,0.522
5404,0.000216,0.49,0.91,0AwsHjR9dKXPYozqJHZsaB,3.06e-05,3,0.343,-3.748,0,0.0498,92.957,0.441
5405,0.372,0.432,0.438,0Es86fEJ5PMGc4hXuRnrnO,0.00472,8,0.129,-8.743,1,0.0276,119.812,0.207
5406,0.00337,0.386,0.83,4hB5kfacjhbJeKLU4Dt3oW,0.0,2,0.091,-5.655,1,0.0592,166.758,0.383
5407,0.00224,0.671,0.766,1tjHKKI0r82IB5KL29whHs,0.000154,2,0.159,-3.1,1,0.0378,104.99,0.726
5408,0.0011,0.478,0.926,1Xq15XBi9W37NihxAafwrC,0.0,6,0.447,-4.728,0,0.0753,92.994,0.312
5409,0.914,0.793,0.175,268elK8lncNKS65CqG23Au,0.0,7,0.0704,-8.314,1,0.0405,119.702,0.426
5410,0.0356,0.437,0.773,6jRNplNtd8xT0sc4iUJyW5,1.64e-05,2,0.19,-4.095,0,0.0373,92.503,0.432
5411,0.00179,0.652,0.737,5pUVhY1yoldrz8u9vglK2x,0.469,10,0.286,-9.68,1,0.0383,112.007,0.734
5412,0.299,0.688,0.92,1e315r3zQjsng2z952ePQ1,0.0,0,0.0322,-3.853,1,0.069,156.006,0.905
5413,0.184,0.529,0.691,2T156cVzsSphwUF9SunRxC,9.07e-06,3,0.0406,-9.166,1,0.0732,132.296,0.392
5414,0.139,0.703,0.715,5NNlUMcOEOdoOIwwaWXv0k,0.0,9,0.0456,-6.285,0,0.114,99.924,0.497
5415,0.339,0.513,0.683,5LXj9Ch3O9ATm1NoHT8GXn,0.739,5,0.0871,-6.185,1,0.032,120.056,0.153
5416,0.086,0.64,0.812,7oolFzHipTMg2nL7shhdz2,0.0,8,0.0509,-5.647,0,0.0834,86.013,0.914
5417,0.00761,0.511,0.927,7nyP1wUISnIFmQ70Zu7kHh,5.32e-05,0,0.0617,-4.114,0,0.147,92.426,0.533
5418,0.000242,0.303,0.868,7embDIZIv1Lzf6xF5UlEpA,0.127,9,0.197,-3.773,1,0.0467,170.134,0.313
5419,0.0152,0.594,0.54,7tpetJuB53EcyDXF2b1uTO,0.000734,0,0.139,-9.184,1,0.029,91.094,0.62
5420,0.111,0.403,0.87,2lDGj4Pi8UuQIPQdi8M9Eu,0.408,9,0.379,-5.78,1,0.0501,72.517,0.181
5421,0.683,0.311,0.732,4nACNcP2mpwm63MUQJEELQ,0.0,6,0.177,-3.307,1,0.038,130.505,0.778
5422,0.00583,0.298,0.795,7KRnJW2x33Mb84NavoKmbh,0.0,2,0.117,-4.146,0,0.0371,178.95,0.0892
5423,0.00107,0.507,0.918,2arL1Kf2JBS7ms00JAz4w0,8.7e-06,2,0.311,-4.684,1,0.0701,92.006,0.284
5424,0.00165,0.262,0.912,2dUDVCEfekDkEYCGpmtj0M,0.0,4,0.74,-7.222,0,0.134,165.659,0.11
5425,0.00593,0.236,0.833,7zH2cCP5YgcxxXqJv8bR4W,0.0,3,0.295,-5.794,1,0.0464,160.449,0.526
5426,0.637,0.642,0.458,5FUDVATHZtABqEFPteLICw,0.0,10,0.0865,-6.087,1,0.0288,127.935,0.667
5427,0.0187,0.58,0.734,4jFN3aMZf1zbAZc146XOjr,0.0,3,0.196,-5.236,0,0.0295,111.962,0.175
5428,0.0124,0.379,0.819,2F1rcWVNNVWjGNrWnC9YVK,2.97e-05,2,0.0811,-4.797,0,0.0507,141.93,0.373
5429,0.00125,0.438,0.798,5wWkbQ18TPaWq2GeJDF2O3,0.0,4,0.0543,-4.631,1,0.0474,135.088,0.357
5430,0.14,0.521,0.573,68zo0Yd3NayeXQmgElmx1h,0.0,4,0.13,-6.858,0,0.0234,90.972,0.178
5431,0.000636,0.479,0.909,06K14fHJOxxMsYfAFMJdLQ,0.0,10,0.14,-4.941,1,0.0818,118.016,0.33
5432,0.199,0.499,0.744,3ioGcJP7jE8z2EcqiqDOwf,2.82e-06,6,0.0588,-7.538,0,0.0313,162.014,0.528
5433,0.00146,0.534,0.931,2xu7bTUyvvJMBMi6JXvWAZ,1.39e-06,1,0.0867,-4.798,0,0.0611,141.043,0.777
5434,0.0011,0.528,0.946,4q6bFbS5S0uY6uLuXlKVrr,1.4e-06,9,0.0655,-4.874,1,0.0704,133.074,0.718
5435,0.000694,0.222,0.897,3d95tcMO0b0s90ls0kkzmc,3.42e-06,9,0.253,-5.541,0,0.0581,167.501,0.574
5436,2.44e-05,0.514,0.918,48Vr8gmG0pzzCx1A0W9ai3,0.0,1,0.402,-6.51,0,0.103,125.033,0.27
5437,0.00746,0.406,0.954,4yAEzjMpN9RZxZLqjqmW0X,1.1e-06,6,0.348,-3.609,0,0.106,159.93,0.598
5438,5.61e-06,0.453,0.892,19cVww3dRYFzVvslJu2NtL,0.00132,2,0.35,-5.033,0,0.0381,86.01,0.586
5439,0.000164,0.505,0.916,48nnqkmwmjZ7ohyShSyKAm,0.129,7,0.197,-5.882,1,0.037,98.986,0.271
5440,0.00768,0.274,0.652,4HOLHB86ctpgSwWasOLD2z,6.42e-05,5,0.108,-6.196,0,0.0625,173.009,0.1
5441,0.00206,0.56,0.751,229XPYVkkwnmAsmVCVIeV3,5.36e-05,4,0.163,-6.018,0,0.0341,94.006,0.214
5442,9.49e-06,0.321,0.911,1LRQHpGLZr2wDdwFignuhM,0.552,2,0.276,-4.599,1,0.0419,173.925,0.429
5443,0.021,0.424,0.632,09QZAEmdbq28OaNyqTOEvY,0.0117,9,0.0545,-7.243,1,0.0922,97.694,0.356
5444,0.00228,0.639,0.881,3nJHMssUyyaYhPrNqPY9NQ,0.0,8,0.0925,-3.573,1,0.0442,92.721,0.742
5445,0.000289,0.524,0.967,3iwsyTZzOWHZbHffBEyi1N,7.41e-06,8,0.324,-3.322,1,0.0392,116.273,0.731
5446,0.000606,0.312,0.934,1q9ru9Wx2Q9Ez8irkGcyFa,6.76e-05,3,0.115,-3.793,0,0.0683,201.991,0.471
5447,0.00078,0.238,0.935,4bO90UtXyCqmvil6A4CvnA,0.0,1,0.262,-2.105,0,0.0628,119.402,0.734
5448,0.039,0.511,0.512,3dYFhP071G4nhDKlPCe2ZR,0.0,0,0.147,-8.101,1,0.0346,85.041,0.616
5449,4.58e-05,0.496,0.878,30HCB1FoE77IfGRyNv4eFq,9.4e-05,10,0.268,-4.822,0,0.0549,79.029,0.548
5450,0.122,0.505,0.751,1Gu6GxGcH3D0abQDS2IOyF,0.0,4,0.868,-4.621,0,0.0956,110.641,0.277
5451,0.00173,0.292,0.628,0cqkujgud4p3rTT5yJ4dz3,0.000457,6,0.107,-5.541,0,0.031,135.903,0.235
5452,0.0021,0.537,0.904,2rHTaoTAccp54yHzmqgOkY,0.0,8,0.162,-4.353,1,0.0334,99.997,0.647
5453,0.00173,0.462,0.936,0xEC8gKfgoxPsPdZVB6Weg,3.69e-05,5,0.373,-3.604,0,0.0429,155.017,0.546
5454,0.363,0.531,0.549,1OUxBM6TphEnDh4EQkNRv1,0.0,8,0.118,-7.895,1,0.0378,171.781,0.681
5455,0.599,0.458,0.548,4wlPXKxC2oeiYYPldZaR0s,1.25e-05,2,0.106,-7.1,1,0.0263,90.599,0.55
5456,0.844,0.521,0.438,7b0Dqv3LaTDaOW1Fr3RQxz,1.36e-06,2,0.103,-7.703,1,0.0292,103.955,0.318
5457,0.0484,0.59,0.671,32bqxZEJRJObeNyc8bEiPt,0.0,9,0.0604,-6.098,1,0.0706,149.982,0.438
5458,0.414,0.748,0.524,7BKLCZ1jbUBVqRi2FVlTVw,0.0,8,0.111,-5.599,1,0.0338,95.01,0.661
5459,3.48e-05,0.338,0.979,7KcYTtKsLs1JnNYYohHNv0,0.0121,4,0.061,-3.564,0,0.0581,90.848,0.36
5460,0.0111,0.494,0.581,5c3le7DYW8Iv0gaNeJyDOw,0.0,5,0.3,-5.659,0,0.0395,164.852,0.772
5461,7.64e-05,0.53,0.926,4avI265YMyXBoSHP7dp8jr,0.000718,6,0.114,-4.515,1,0.107,130.121,0.37
5462,0.0392,0.383,0.821,5sPvQkmNaoRAhasYG3pirl,0.0,6,0.551,-3.138,0,0.0498,144.968,0.243
5463,0.0161,0.407,0.964,6D3ZcmbqagaVIAIDvpvz0f,1.94e-06,0,0.191,-3.603,1,0.111,153.979,0.259
5464,0.000533,0.154,0.976,0ZITmDKp01oRCzifItydpK,5.65e-05,11,0.317,-3.41,0,0.246,200.022,0.256
5465,0.00467,0.431,0.89,2da8dRncwWtJ8m3W020gRD,0.0,5,0.23,-5.602,1,0.049,150.079,0.246
5466,0.00225,0.473,0.887,6Fbh1lMmind3rj6W67QFeO,0.0385,1,0.357,-3.672,1,0.0306,97.033,0.421
5467,0.000319,0.493,0.896,6hHpXo2XMMKR5lIfa19aLM,0.0,7,0.0869,-4.569,0,0.0365,117.964,0.0791
5468,0.0127,0.436,0.951,1fSJqMjDrJgTZ3pOw18z0b,0.0,8,0.452,-3.926,1,0.063,94.004,0.4
5469,0.000313,0.526,0.805,0N5S2JOSIs1hPUIo7twLKO,8.14e-05,6,0.146,-5.97,1,0.0307,162.001,0.561
