name,id,popularity,duration_ms,album,album_id,artist,artist_id,speechiness,valence,mode,liveness,key,danceability,loudness,acousticness,instrumentalness,energy,tempo
Jenny Wren,6H9N3z2PRoP49plHsDPlwN,2,226720,Chaos And Creation In The Backyard,2lXHQ2XbxsEThjkQMrMC5n,Paul McCartney,4STHEaNw4mPZ2tzheohgXB,0.0308,0.346,0,0.144,5,0.45,-12.31,0.823,0.000994,0.228,173.087
Love Ain't Gonna Let You Down,7M6kRk6k1EGfO0eCmIdtK0,34,236826,The Pursuit,3aupgxil1PxX0V8gPJ67q5,Jamie Cullum,3XxxEq6BREC57nCWXbQZ7o,0.0305,0.19,1,0.108,1,0.539,-6.463,0.526,9.24e-06,0.5,130.765
Like A Star,5Anh8jULgeUgciLHCR25Mk,65,243213,Corinne Bailey Rae,141Mp3P2VKHQMhtkW1DyQg,Corinne Bailey Rae,29WzbAQtDnBJF09es0uddn,0.0347,0.142,0,0.35,2,0.605,-10.617,0.715,0.0001,0.226,122.713
Do My Thing (feat. Philosofie),2sHnzwaWysBtiiMbAzRjH3,37,195421,Do My Thing (feat. Philosofie),0YzpqnkFc5JOz5gch0ltCa,Lucian,5CVsjwjuzUOrlEc2OJbUg4,0.111,0.581,1,0.0646,1,0.799,-4.573,0.379,0.00326,0.609,180.586
Still Feel Like Your Man,1LM6t24SjQr2bJHqeGIR4U,68,234920,The Search for Everything,0jZFu2tihRJ65iYAo0oOtP,John Mayer,0hEurMDQu99nJRq8pTxO14,0.063,0.513,1,0.132,2,0.858,-6.677,0.547,0.00113,0.6,106.023
Stop This Train,3E6iea9uEmB7gRru4lyP6h,69,285053,Continuum,1Xsprdt1q9rOzTic7b9zYM,John Mayer,0hEurMDQu99nJRq8pTxO14,0.0314,0.406,1,0.0971,7,0.619,-11.756,0.465,0.00609,0.437,89.511
Who's Thinking About You Now?,10MItfqc2XgpchP0plPxOl,39,287653,Love Is a Four Letter Word,7oD9oCCtFhg5RoLtMR5TKl,Jason Mraz,4phGZZrJZRo4ElhRtViYdl,0.0339,0.301,0,0.113,3,0.554,-10.572,0.188,1.1e-05,0.5,144.229
Bronze,6cv5e2g33j0Qd0KWpaHPi0,13,237242,Rising Up,30OHiFxuqjWQOLdgHZGuYW,Polock,0dRPyk7hiV4FJxSG1VHf2L,0.0329,0.628,0,0.479,6,0.472,-6.68,0.00194,0.0204,0.809,167.006
A Vida É Bélica,6Xi6j0JdQIP0paUQdt2m7x,24,209773,De Graça,66ZJBZDwiECpm8U40psWQP,Marcelo Jeneci,21LI2q2QDyaNjyfXaWWTOE,0.0271,0.312,0,0.149,8,0.58,-8.014,0.0318,3.75e-06,0.456,135.838
Torque,7vnQRVUHlvMkII1kDm0zr0,11,362106,Illicit,30dCNMlwHV3rNqWzjOQ5Jq,Tribal Tech,4OmMxTxYbR4ZDSvw4H0RAz,0.0683,0.587,1,0.0518,9,0.644,-6.052,0.0135,0.627,0.834,102.597
Lovesick Blues,5aeqKEya2gFcVx96TGvLoi,29,187249,Interlude,2P3V9N2u2JNGDKXbDU0weF,Jamie Cullum,3XxxEq6BREC57nCWXbQZ7o,0.0579,0.569,1,0.288,5,0.522,-9.922,0.402,0.0,0.322,111.743
Moving On and Getting Over,1crSsvtU9wZB15dIQXV2QH,66,265360,The Search for Everything,0jZFu2tihRJ65iYAo0oOtP,John Mayer,0hEurMDQu99nJRq8pTxO14,0.0539,0.628,0,0.1,6,0.85,-9.018,0.591,0.0409,0.461,94.038
Segue O Seco,3Kipe9gjI1Pjrtl9HbzL2H,0,301093,Verde Anil Amarelo Cor De Rosa E Carvão,7c9eUXY5WLX9YZSVjFZ7l9,Marisa Monte,0rSTXALHu0EKAawPLBdODH,0.0437,0.96,1,0.266,5,0.59,-9.817,0.00754,0.000108,0.583,163.824
God Only Knows (feat. Geoff Gascoyne),5TRzGHMCku2viPctgRPRzj,37,173146,Devil May Care,5KDrrdXFHFmwvCqBA0CJyU,Jamie Cullum,3XxxEq6BREC57nCWXbQZ7o,0.0631,0.689,1,0.0694,5,0.653,-14.575,0.965,0.000441,0.118,125.939
Release You,54XipZUcDxrEnZQ0nMuexh,51,232500,Out to Sea,4wp0IfsM1CHUClStCSrecA,Tom Misch,1uiEZYehlNivdK3iQyAbye,0.064,0.197,0,0.0991,4,0.543,-12.898,0.33,0.299,0.358,120.079
Only A Fool Would Say That,6eT2fNwiVD04D3R4uP5qOv,55,177533,Can't Buy A Thrill,4Gh6pRaXqXTtJx4plAJbBw,Steely Dan,6P7H3ai06vU1sGvdpBwDmE,0.0348,0.965,1,0.197,0,0.803,-11.967,0.712,0.0,0.531,130.05
Little Wing,5XNpdKmlLJPUbwKQceX2tW,62,408480,Couldn't Stand The Weather (Legacy Edition),5vxBOzakDbJleNA1rbA7FQ,Stevie Ray Vaughan,5fsDcuclIe8ZiBD5P787K1,0.0375,0.524,1,0.0728,1,0.475,-14.202,0.362,0.749,0.383,114.709
Texas Flood,5MtN38MGEWJt60LwtBmFNP,59,320906,Texas Flood (Legacy Edition),1AL5oXZRtTc8PyhcTwg4xQ,Stevie Ray Vaughan,5fsDcuclIe8ZiBD5P787K1,0.035,0.441,1,0.25,6,0.256,-11.994,0.000788,0.402,0.423,173.27
"Come When I Call - Live at the Nokia Theatre, Los Angeles, CA - December 2007",1G7Gg1cH4VKBu3XaoCppzC,51,203493,Where the Light Is: John Mayer Live In Los Angeles,4Dgxy95K9BWkDUvQPTaYBb,John Mayer,0hEurMDQu99nJRq8pTxO14,0.0576,0.658,1,0.697,7,0.788,-9.14,0.38,0.00125,0.49,112.986
Good Love Is On the Way - Live In Concert,2R6BL25Q3uxUY7y98IHTLU,50,290600,TRY!,0X9bvQYYtrAYdkO4OKtYwz,John Mayer Trio,68xuC1qXRhCUvGd4SSM655,0.0327,0.498,1,0.164,2,0.437,-7.12,0.00897,0.0061,0.812,90.507
Red House,3XxBSvDZKH5YvZZjTpn6eR,58,230360,Are You Experienced,7rSZXXHHvIhF4yUFdaOCy9,Jimi Hendrix,776Uo845nYHJpNaStv1Ds4,0.0495,0.483,0,0.16,5,0.277,-8.483,0.585,0.0224,0.479,53.905
Pride and Joy,1a2iF9XymafjRk56q7oCxo,66,219586,Texas Flood (Legacy Edition),1AL5oXZRtTc8PyhcTwg4xQ,Stevie Ray Vaughan,5fsDcuclIe8ZiBD5P787K1,0.0385,0.743,1,0.106,8,0.427,-11.821,0.0274,0.00395,0.626,126.877
"Everyday I Have The Blues - Live at the Nokia Theatre, Los Angeles, CA - December 2007",6yxobkt0REH26qbM4n9eDC,52,254266,Where the Light Is: John Mayer Live In Los Angeles,4Dgxy95K9BWkDUvQPTaYBb,John Mayer,0hEurMDQu99nJRq8pTxO14,0.0438,0.456,1,0.934,0,0.356,-8.284,0.00419,0.00379,0.607,98.272
I Got A Woman - Live In Concert,5iONbHwZXGzwOjLO7CILVc,43,460133,TRY!,0X9bvQYYtrAYdkO4OKtYwz,John Mayer Trio,68xuC1qXRhCUvGd4SSM655,0.0537,0.453,1,0.689,9,0.602,-7.579,0.00539,0.0494,0.816,92.801
Crossroads,4WBmkMJyWubRXRLYk8t9SI,54,149386,Battle Studies,1V5vQRMWTNGmqwxY8jMVou,John Mayer,0hEurMDQu99nJRq8pTxO14,0.0564,0.916,1,0.0642,7,0.894,-6.945,0.221,0.0661,0.507,114.216
Mary Had a Little Lamb,0nFZ2HQRnIxiwraCm2X6Uq,59,166960,Texas Flood (Legacy Edition),1AL5oXZRtTc8PyhcTwg4xQ,Stevie Ray Vaughan,5fsDcuclIe8ZiBD5P787K1,0.0302,0.914,1,0.264,8,0.678,-13.782,0.0882,0.153,0.493,122.627
Try - Live In Concert,4OZtDR79Lwz1DblkJffzf3,41,413293,TRY!,0X9bvQYYtrAYdkO4OKtYwz,John Mayer Trio,68xuC1qXRhCUvGd4SSM655,0.0561,0.306,0,0.695,7,0.405,-6.842,0.346,0.0687,0.911,118.461
"Out of My Mind - Live at the Nokia Theatre, Los Angeles, CA - December 2007",5WMKS1iDfugyLhfibIlR51,51,610533,Where the Light Is: John Mayer Live In Los Angeles,4Dgxy95K9BWkDUvQPTaYBb,John Mayer,0hEurMDQu99nJRq8pTxO14,0.0389,0.24,1,0.754,7,0.393,-10.593,0.403,0.0688,0.386,108.527
Hey Joe,0NWPxcsf5vdjdiFUI8NgkP,72,210160,Are You Experienced,7rSZXXHHvIhF4yUFdaOCy9,Jimi Hendrix,776Uo845nYHJpNaStv1Ds4,0.0377,0.532,1,0.0244,9,0.346,-5.695,0.00603,0.38,0.768,169.492
Lenny,0h4jHdNzUrV9eGR2PT5R8c,52,297373,Texas Flood (Legacy Edition),1AL5oXZRtTc8PyhcTwg4xQ,Stevie Ray Vaughan,5fsDcuclIe8ZiBD5P787K1,0.0422,0.321,1,0.139,8,0.513,-17.904,0.775,0.458,0.171,118.461
"I Don't Need No Doctor - Live at the Nokia Theatre, Los Angeles, CA - December 2007",4MeXE7YF459t1PbFTtAklF,53,362573,Where the Light Is: John Mayer Live In Los Angeles,4Dgxy95K9BWkDUvQPTaYBb,John Mayer,0hEurMDQu99nJRq8pTxO14,0.081,0.571,0,0.966,11,0.25,-4.772,0.0575,0.000383,0.903,172.182
Wait Until Tomorrow - Live In Concert,2fvjiDGTsfYFrognon3p6m,40,254680,TRY!,0X9bvQYYtrAYdkO4OKtYwz,John Mayer Trio,68xuC1qXRhCUvGd4SSM655,0.0425,0.799,1,0.127,1,0.597,-6.544,0.165,0.00743,0.924,109.841
Stop!,3WFfqRoJhJeHIZzKdW5xXZ,47,408466,The Ballad of John Henry,0H8c4DhrLk4mtFaiYt43GN,Joe Bonamassa,2SNzxY1OsSCHBLVi77mpPQ,0.0382,0.311,0,0.386,11,0.349,-7.749,0.362,0.000598,0.523,169.283
Slow Train,1I32D5O8mjfQEglezN4bY0,46,409720,Dust Bowl,4J2xuF936SVnrgLtbRLbxM,Joe Bonamassa,2SNzxY1OsSCHBLVi77mpPQ,0.0333,0.623,0,0.277,1,0.372,-6.763,0.000932,0.0492,0.694,165.272
Sultans Of Swing,3LTMnFa0hhwisyq6ILahyj,27,348624,Dire Straits (Remastered),3QEcBcqPmefFWd5ZrLNuDX,Dire Straits,0WwSkZ7LtFUFjGjMZBMt6T,0.0309,0.933,1,0.334,5,0.731,-9.992,0.0771,0.0248,0.797,148.192
Goin' Down - Live,6gAmnT5I6MCFQPbp1ghZ1o,30,327986,"Solos, Sessions & Encores",34moluVsUish03HIUdzSze,Stevie Ray Vaughan And Double Trouble with Jeff Beck,0SFla3UUphOVToa51oqRcX,0.0713,0.345,1,0.986,2,0.323,-9.022,0.000989,0.904,0.864,94.563
The Blues Don't Change,3fCdsq5gd2DYoK8dQexTxa,0,326226,The Blues Don't Change,3BGIlwYYFhNheMVcljMYtN,Albert King,5aygfDCEaX5KTZOxSCpT9o,0.0652,0.803,1,0.0587,1,0.556,-13.959,0.421,0.000135,0.387,176.451
Cryin',4eTOyWkfoZP2vHT6jCfOcS,44,342733,The Extremist,0dJS86XtJLRa6a8EVADPAT,Joe Satriani,2yzxX2DI9LFK8VFTyW2zZ8,0.027,0.151,1,0.103,4,0.357,-8.601,0.0546,0.0516,0.447,150.943
So It's Like That - Live,0YwecL43MpaDZPhsa5NtVc,27,175960,Joe Bonamassa Live from the Royal Albert Hall,4SHZaB8QHE7V5GBHSlUfLd,Joe Bonamassa,2SNzxY1OsSCHBLVi77mpPQ,0.0739,0.422,0,0.88,5,0.286,-9.31,0.00744,0.435,0.824,125.836
Fight the Giant,1WcBFc3LYQzJyb1FVrj0Mh,11,246120,Tribal Tech,66mZKQJyxMfQuI2Bqbg62N,Tribal Tech,4OmMxTxYbR4ZDSvw4H0RAz,0.0578,0.614,0,0.154,1,0.554,-14.049,0.0762,0.84,0.704,133.892
Slidin' into Charlisa,5w4xaVqRENCQgYtVPais64,10,452226,Illicit,30dCNMlwHV3rNqWzjOQ5Jq,Tribal Tech,4OmMxTxYbR4ZDSvw4H0RAz,0.0516,0.506,1,0.101,0,0.398,-8.614,0.251,0.195,0.56,139.258
Scuttle Buttin',18PhtDBBYxE0vN4YvsZnMy,49,111920,Couldn't Stand The Weather (Legacy Edition),5vxBOzakDbJleNA1rbA7FQ,Stevie Ray Vaughan,5fsDcuclIe8ZiBD5P787K1,0.0334,0.864,1,0.0667,8,0.343,-10.506,5.6e-05,0.731,0.725,79.853
Stang's Swang,125et00BL36tXeZqE22r4M,33,165333,Couldn't Stand The Weather (Legacy Edition),5vxBOzakDbJleNA1rbA7FQ,Stevie Ray Vaughan,5fsDcuclIe8ZiBD5P787K1,0.0358,0.514,0,0.27,11,0.612,-13.967,0.103,0.346,0.471,105.06
Crystal Planet,17g6KGiqeEOD25M3exmmD7,37,275040,Crystal Planet,4XKi8M2BX1B3ul0rjzwbY4,Joe Satriani,2yzxX2DI9LFK8VFTyW2zZ8,0.0922,0.343,0,0.193,1,0.458,-5.318,5.33e-06,0.868,0.982,145.22
"Who Did You Think I Was - Live at the Nokia Theatre, Los Angeles, CA - December 2007",5e7ati4Dx5ax2YapfnV5FS,54,263373,Where the Light Is: John Mayer Live In Los Angeles,4Dgxy95K9BWkDUvQPTaYBb,John Mayer,0hEurMDQu99nJRq8pTxO14,0.134,0.442,1,0.795,7,0.292,-6.026,0.0138,0.347,0.952,99.54
Telephone Song,3hGsDRUzPgXMDSRZzgXkhS,42,208466,Family Style,1NpSBYjQQK5zJHBAS9SxsL,The Vaughan Brothers,2mwN5WQ1mAhOibFEbfFfsG,0.0694,0.877,0,0.283,3,0.723,-10.932,0.0695,0.000583,0.828,117.885
Bold as Love,50DMG6AvtNzbrxMc62w6ph,59,258160,Continuum,1Xsprdt1q9rOzTic7b9zYM,John Mayer,0hEurMDQu99nJRq8pTxO14,0.0419,0.397,1,0.0718,1,0.439,-6.407,0.0993,0.00225,0.591,125.893
Vultures - Live In Concert,3XSzXvQ848So0wutUcdHaT,42,319240,TRY!,0X9bvQYYtrAYdkO4OKtYwz,John Mayer Trio,68xuC1qXRhCUvGd4SSM655,0.0396,0.736,0,0.513,1,0.846,-11.352,0.302,0.0293,0.507,97.944
Perfectly Lonely,42dbDZX9bsEGqMZWYmnR7J,62,268093,Battle Studies,1V5vQRMWTNGmqwxY8jMVou,John Mayer,0hEurMDQu99nJRq8pTxO14,0.024,0.678,1,0.0437,0,0.678,-8.515,0.00987,0.000274,0.53,91.779
"Good Love Is On the Way - Live at the Nokia Theatre, Los Angeles, CA - December 2007",6V3Sd5FVnf83LLA6VMP15F,52,258933,Where the Light Is: John Mayer Live In Los Angeles,4Dgxy95K9BWkDUvQPTaYBb,John Mayer,0hEurMDQu99nJRq8pTxO14,0.0749,0.383,1,0.97,2,0.228,-6.553,0.011,0.00699,0.882,186.658
Crossfire,0jlLHrrb4aR9evd3ZwNs5I,44,248893,In Step,1d3gakptaQZQ4zw9YbOagk,Stevie Ray Vaughan,5fsDcuclIe8ZiBD5P787K1,0.0348,0.921,1,0.0416,8,0.477,-11.833,0.134,0.00478,0.6,115.925
Tin Pan Alley (AKA Roughest Place in Town),7zto61V8ySp03Qi6X1LU2X,56,551786,Couldn't Stand The Weather (Legacy Edition),5vxBOzakDbJleNA1rbA7FQ,Stevie Ray Vaughan,5fsDcuclIe8ZiBD5P787K1,0.036,0.168,0,0.226,6,0.576,-19.439,0.546,0.286,0.0968,113.232
I'm Cryin',1oLVPN07o3aAgKAVWjhRRn,43,223586,Texas Flood (Legacy Edition),1AL5oXZRtTc8PyhcTwg4xQ,Stevie Ray Vaughan,5fsDcuclIe8ZiBD5P787K1,0.0364,0.93,1,0.23,8,0.519,-9.578,0.00168,0.00626,0.653,122.425
Dirty Pool,66mtQ5mRlw7ys2NJCkdJhz,44,300653,Texas Flood (Legacy Edition),1AL5oXZRtTc8PyhcTwg4xQ,Stevie Ray Vaughan,5fsDcuclIe8ZiBD5P787K1,0.0295,0.531,0,0.131,1,0.325,-11.709,0.573,0.0483,0.395,146.506
Rude Mood,03NejRMxYMMCFo2Ylsia6l,42,279400,Texas Flood (Legacy Edition),1AL5oXZRtTc8PyhcTwg4xQ,Stevie Ray Vaughan,5fsDcuclIe8ZiBD5P787K1,0.051,0.757,0,0.155,10,0.472,-14.562,0.109,0.859,0.942,131.202
Testify,74OpRjJrrCDj1IpvnYml0T,45,201640,Texas Flood (Legacy Edition),1AL5oXZRtTc8PyhcTwg4xQ,Stevie Ray Vaughan,5fsDcuclIe8ZiBD5P787K1,0.0387,0.902,1,0.38,1,0.42,-13.161,0.00656,0.739,0.828,102.883
Tell Me,5c4m2ddmFaGhOnqZqvvnic,40,167760,Texas Flood (Legacy Edition),1AL5oXZRtTc8PyhcTwg4xQ,Stevie Ray Vaughan,5fsDcuclIe8ZiBD5P787K1,0.0387,0.961,0,0.168,1,0.633,-10.66,0.214,0.0366,0.68,128.479
Now's the Time,41BQB3X5C3P9gnUP7leL05,17,254280,Keep Pushing,7GITqqhg3pXl6Rn3WgplqP,Artur Menezes,0NxpILfCjl6UcOxMMMp8fo,0.0514,0.515,1,0.287,2,0.779,-2.809,0.227,0.0472,0.744,109.99
The Thrill Is Gone,6gRGLfswEsfpy1UxHEyP6X,9,301133,Deuces Wild,1FjjqjCi8StDDQdHY5sGSZ,B.B. King,5xLSa7l4IV1gsQfhAMvl0U,0.0316,0.262,0,0.131,9,0.693,-9.709,0.0854,0.00234,0.489,87.085
