album,album_id,artist,artist_id,duration_ms,id,name,popularity,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence
All In The Value,7eNouI40lMINobrcDhAaBS,HONNE,0Vw76uk7P8yVtTClWyOhac,302487,3UdZ07wbVCN7aZxGBXjMia,The Night,43,0.197,0.667,0.558,3.14e-06,9,0.176,-5.743,0,0.0364,140.016,0.402
Jungle,7oZG5VZ4SukMmnylJ16O24,Jungle,59oA5WbbQvomJz2BuRG071,173626,24887eCca9nMwyGfdPsOI6,Drops,44,0.852,0.703,0.237,0.637,5,0.0924,-14.283,1,0.0541,107.992,0.171
Unbound,6FdqBcYp1942mjle6d4xQM,Ásgeir,7xUZ4069zcyBM4Bn10NQ1c,247129,5Sjx2nRkH30WCDlPo1Ozfd,Unbound,9,0.779,0.499,0.403,0.768,11,0.116,-10.31,1,0.0491,99.455,0.335
Manila Ice,09PgXQwjDCtaTMFiKuLwq9,Eyedress,3XxNRirzbjfLdDli06zMaB,143136,5OQGn9vOqLUdhtPq9Qux2O,Manila Ice,0,0.694,0.668,0.402,0.291,1,0.0878,-9.961,0,0.0369,114.844,0.543
He Had Something on His Mind,3cPBNmqs4m932rxsBAP8rL,Isra,3yePNQgmdB0f4MoI6ACb4A,197804,6UbPc8uTc6rWQITTzHOBDK,He Had Something on His Mind,8,0.451,0.56,0.436,0.112,1,0.529,-8.463,0,0.0369,83.026,0.206
Dead End Thrills,5NrOoNjEkdnmDWVP6BLODk,Cubicolor,4nMIbZxtt1kWqUZ8VNKvjU,271899,0wdWnLADjbf5hPZU1IkjD1,Dead End Thrills,24,0.429,0.658,0.614,0.00309,9,0.0896,-8.506,0,0.0316,119.008,0.207
Mala,1Z69PSnbIBojgF9NBJbKca,Devendra Banhart,1YZEoYFXx4AxVv13OiOPvZ,155066,2CG6feguaKMR3C4zCMjDNR,Für Hildegard von Bingen,50,0.363,0.864,0.397,0.5,11,0.114,-12.779,0,0.121,95.019,0.432
A Place Like This,0LncwHODjl9isM9pzVmuOS,Majid Jordan,4HzKw8XcD0piJmDrrPRCYk,261543,1jRHh8JcdUV9zTiAmyzhU9,A Place Like This,54,0.0442,0.551,0.449,0.00681,8,0.0831,-11.297,1,0.0637,133.558,0.392
No Measure,0lwEbQ3rtEZ6IxG5JJFGpB,Dutch,3MOZ80A0j1ByZiTQk9Kdhv,335161,7HbzuipWXv5MPStvMgTcN6,No Measure,0,0.218,0.49,0.438,0.000151,1,0.274,-9.865,1,0.186,67.775,0.282
Clap Your Hands (The Remixes),06Hj73HFcGnvM3SxbXwwRy,Whilk & Misky,6m9a3tDNWDe6bVR2csIjEv,281687,2kr9u9kksMESO8q5H56BXL,Clap Your Hands - MUTO Remix,0,0.522,0.625,0.462,5.66e-05,5,0.221,-9.329,0,0.28,130.078,0.176
A Place Like This,0LncwHODjl9isM9pzVmuOS,Majid Jordan,4HzKw8XcD0piJmDrrPRCYk,308178,47wRhI5SQeEq6YXawou58W,U,48,0.146,0.517,0.488,0.0643,4,0.101,-10.431,0,0.0903,74.787,0.0578
West Coast,4cSgASAuWJQ9igHuwMlCQ6,MISSIO,2HOMW1liAxI3URnEq95SMS,251872,6zvbty1Vv0uR5Zajlx43gk,West Coast,49,0.0954,0.341,0.612,0.00114,9,0.146,-8.035,0,0.0421,119.971,0.159
Desert Rose,4N4cMzIa5GKvh91dG3YNWV,Lolo Zouaï,2qDIR2WlcW3llkGqJWg9VJ,264746,622qlNmaUa2ZhzUQKiNMDp,Desert Rose,2,0.288,0.334,0.447,0.0,7,0.13,-6.325,0,0.0296,87.855,0.42
FREE 6LACK,43wDrqtbTZnUibro4VteOq,6LACK,4IVAbR2w4JJNJDDRFP3E83,263013,2LvJuRmrVZFBS2fCLEUGvX,Free,1,0.00299,0.744,0.53,7.7e-06,9,0.104,-5.359,0,0.0447,124.024,0.366
FEELS,4FKCroUOb0VCWrU7ClYtWR,Snoh Aalegra,1A9o3Ljt67pFZ89YtPPL5X,209911,27tCCThExMJEQh7lMp3Sd4,Nothing Burns Like The Cold,50,0.216,0.517,0.481,0.00146,0,0.0881,-7.725,1,0.0962,138.12,0.339
Blonde,1PDX0hMmsSdq122EupvNZF,Frank Ocean,2h93pZq0e7k5yf4dywlkpM,314075,1ZyjmRCQy5J11z5gqywVvP,Nikes,3,0.692,0.631,0.396,0.000238,8,0.109,-9.646,1,0.091,137.989,0.129
You're so Cool,7nRnifw2QKY8oyxbSNiPdd,Mohave,0P3aCTexfN5InUm3P8fCyO,246357,2P0B6PL2qLIOuIzjsjlZg4,You're so Cool,29,0.336,0.478,0.433,0.723,2,0.214,-12.667,1,0.0434,89.367,0.236
11:11,7MFqMpnO5HceGxLJs5jeB9,Tanerélle,1r1n66Rkx4fzNCIUQhS6OH,227591,1MeTaS9GUMhlOFqi05TiaL,Dalí,25,0.0415,0.324,0.558,0.0407,9,0.529,-11.682,0,0.0853,78.939,0.0782
nowhere,0nxyFLQ27Mg74ZeKwQUMR0,josh pan,2sfSQ1BOzaFQa3LZj6OGwD,260063,3GO5rhSwva3FehBw36GhF3,nowhere,39,0.671,0.577,0.571,0.123,0,0.193,-9.798,1,0.0926,129.839,0.166
Afternoon,59rAa0Lo3UbJtFrO3WApbd,TENDER,1I9HNoVK6kOQGVZfulXVnm,188072,0bleWpLne79d7vpP1cUC4p,Afternoon,45,0.0502,0.64,0.498,0.105,3,0.227,-8.678,0,0.0322,128.068,0.27
All The Time,0rVAveOmyi8dpaZSKSDR1P,Jeremih,3KV3p5EY4AvKxOlhGHORLg,264200,0sFvItEeMstcUyZCleYgyj,All The Time,5,0.556,0.677,0.439,6.3e-06,9,0.228,-9.282,0,0.326,109.997,0.034
Nostalchic,7ulpsKEswNymVbOvsyK0yV,Lapalux,46Ce0QmI1mE2bl5VQ4P9N8,326439,32CFVYfYT4wE1MTNWj66Rt,Without You,47,0.91,0.508,0.213,0.000929,1,0.106,-11.422,1,0.0502,175.929,0.0615
Marilyn Monroe,0kJfc6V9oZq6cmcCK4fB5w,Sevdaliza,5MraexJKZDrQYzS98kNwie,209712,3pghcSNOm4yKqWEghNCIL6,Marilyn Monroe,0,0.87,0.777,0.242,0.0157,0,0.391,-10.127,0,0.0957,101.879,0.106
Honeymoon,5Y0viLQMeeXfwRh2Blx3BG,Lana Del Rey,00FQb4jTyendYWaN8pK0wa,295066,0ybFHzKyTWzN1PTfM7oVTB,Art Deco,3,0.529,0.334,0.467,0.227,11,0.111,-11.108,0,0.0496,148.332,0.0599
Mala,1Z69PSnbIBojgF9NBJbKca,Devendra Banhart,1YZEoYFXx4AxVv13OiOPvZ,185906,6ewPNRMyIV475LyLARjQjM,Daniel,46,0.963,0.687,0.292,0.469,0,0.109,-13.513,1,0.0397,119.096,0.442
Mice,43KsDxXLudbXMMf7oMPac4,Billie Marten,02YLJJnWC7YQVixkjEBRn7,244266,3PhvB8RB0Y7oPZUd7RCpP7,Mice,59,0.712,0.53,0.2,1.07e-05,5,0.0859,-12.473,1,0.0468,61.255,0.357
Rats,5v9g4vpC18abcnohQqbz4q,Balthazar,4oMBP1OWXtmxyDhAj2aRyQ,188047,44ngWAGBPo76neztPraXU9,Sides,30,0.179,0.746,0.138,0.327,2,0.0784,-15.32,1,0.05,83.03,0.194
Rare Candy,4BMFWtLZDC0QORezJrojnN,Tamu Massif,2kU7oX1Uxv4xalarIEjMpm,220778,29FocLVE73FS71AII05YLp,Rare Candy,34,0.907,0.411,0.252,6.84e-05,11,0.0969,-12.215,1,0.0455,144.625,0.213
The Act of Hesitation,2rHqr4T04xRKgMnOqIf1Y1,Daktyl,2YrfEkWJvn1wue6JqekigJ,211493,2lmtkD3k4UvMU2iYovRsQj,The Act of Hesitation,37,0.842,0.483,0.469,0.0121,1,0.373,-8.325,1,0.0744,84.031,0.307
Built on Glass,2ytxqdwQ0Hn9JeQmcIWHuh,Nick Murphy / Chet Faker,2Q0MyH5YMI5HPQjFjlq5g3,234494,4gFWzCATnOfBkyJM8tpU3b,Dead Body,45,0.64,0.646,0.278,0.00283,0,0.315,-15.49,1,0.168,130.363,0.409
Love Is a Bitch,7dq7DlFj8EWGmTySwhNRGc,Two Feet,5sWHDYs0csV6RS48xBl0tH,181466,0b49amLX2WGFwGNmq6xE82,Love Is a Bitch,7,0.614,0.532,0.178,0.14,9,0.0985,-9.754,0,0.0541,149.879,0.103
California Girls,0jydxugBkEfirYF4hhemrS,NoMBe,5Lhxlge1CR1DrgDAje8Qaw,216923,0LWfUHni3AITNe28V3wo3j,California Girls,53,0.172,0.708,0.533,0.0404,6,0.112,-7.148,0,0.104,78.039,0.536
Sink into the Floor,1nkivkItCQTTIsDwL6VVGy,Feng Suave,73dudJ9j0HStIhJDU8MjMI,281054,0dTGNPDb5HHlfFoUGWveN3,Sink into the Floor,1,0.712,0.566,0.394,2.59e-05,10,0.156,-11.438,0,0.0445,78.948,0.6
Diabolo menthe,6BcXXd7UJtMVWYHJ0McGdX,Soko,4Q3f2YYH4gQxWFS3WY5G3j,176431,1r4D7JxriktBGXdC8o27db,Diabolo menthe,44,0.124,0.698,0.303,0.162,0,0.171,-10.338,1,0.0316,110.063,0.31
Volume One,5ZOaem5Sy0GrXIhheya4uV,Gotts Street Park,2hwy5DELim1AxB1sHPqn4y,270746,7gHzQqpl0mzYjuZwR2oxH3,Love In Bad Company - Alternate Version,36,0.157,0.639,0.334,0.00571,5,0.219,-9.555,0,0.0299,141.94,0.336
Beauty Behind The Madness,28ZKQMoNBB0etKXZ97G2SN,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,334333,28YLWwEB6xnJQYN7e062rH,Tell Your Friends,5,0.246,0.584,0.455,0.0,1,0.181,-11.066,0,0.0488,74.634,0.308
Talk to Me When I'm Sober,4yKXpjNgwKMszBOUXYEFiv,Lucys,3zfHIfmPkBRTy2EPGuTUxI,225000,3rOzx4VaqWIUmeod4k6Nc9,4-U,40,0.206,0.414,0.473,0.0647,5,0.119,-10.72,1,0.037,106.357,0.235
Sofa,5mYamBEUoS81YDT1WGZyhu,Collard,3UHGHiVMz1L0XqFi3oXHvH,215950,2jXRzSRzsyGneFt6ojLlsf,Sofa,3,0.342,0.624,0.274,0.381,11,0.11,-14.469,0,0.0718,125.9,0.0727
In the Shower,0mWXQOrqbigpDUGfnbW7ez,HOMESHAKE,4DMSJzGjw2SMkKAT5EEE5u,192102,2HjukRh8jwoQm3MAuqwpib,Home at Last,45,0.294,0.55,0.473,0.505,9,0.087,-8.931,0,0.032,85.514,0.299
Garden Views,4O4KoPRasRTDwvq8CGFEwC,Hales Corner,6XYUQcPO9cunatTcsjLN2S,227829,1p5Wk71MZhemtqPkdnS7eP,Why Aren't You Laughing,0,0.191,0.54,0.675,0.326,4,0.132,-13.401,0,0.0292,143.017,0.731
Mala,1Z69PSnbIBojgF9NBJbKca,Devendra Banhart,1YZEoYFXx4AxVv13OiOPvZ,193546,0gsH5Govmgwxa0rgaF9YbC,Never Seen Such Good Things,54,0.332,0.696,0.485,0.146,2,0.106,-9.514,1,0.034,94.11,0.717
Negro Swan,7bvmGyFDwpHNRRRZJ0AHvn,Blood Orange,6LEeAFiJF8OuPx747e1wxR,182893,1H8BKN1WYV6AW1kghI3ldP,Orlando,56,0.546,0.764,0.534,0.0823,1,0.404,-10.966,0,0.0982,143.519,0.647
Wolfcat,1onHv3W9iM5zKS02OJAnP3,Still Woozy,4iMO20EPodreIaEl8qW66y,174221,0T1hQWoeHLABtNE0gpPCd0,Wolfcat,61,0.759,0.667,0.473,0.000354,2,0.117,-12.597,1,0.0502,134.933,0.69
Light Upon the Lake,6jv5wBOJur74jABIuHqs46,Whitney,32aUoW94mJ7xTJI7fG0V1G,237973,0BUBKT2lJmwpszIgwWEyd0,No Woman,34,0.893,0.581,0.4,0.576,2,0.161,-8.739,1,0.0291,112.331,0.433
Too Fast,3ESIOVzwPCfoxvD9FKZ8wF,Sonder,2ICR2m4hOBPhaYiZB3rnLW,308005,0cKJmRvVanjW8wOSBXiYTP,Too Fast,0,0.316,0.395,0.33,1.89e-05,4,0.268,-10.924,0,0.0408,98.813,0.102
Control,44EbwP1XmavRMyEli7xFyq,Fyfe,1xkxEEm60IyknT2Eh469mX,225761,4RwgKvyQZ5uMEqIKOVvTEi,For You,34,0.492,0.566,0.642,0.000162,11,0.302,-5.223,0,0.0416,140.121,0.334
Woman,6b1HPtDuYioXwmw5xLLFQ9,Rhye,2AcUPzkVWo81vumdzeLLRN,224680,35yZkNFNVosiHE6Uj0COVM,The Fall,61,0.384,0.656,0.621,0.695,5,0.177,-12.766,1,0.0387,105.012,0.776
Thin Walls,3WEjCL177BcOIYwlysKtcm,Balthazar,4oMBP1OWXtmxyDhAj2aRyQ,291280,0R4l8uepOzxFoF1xWQq2nh,Bunker,59,0.221,0.676,0.444,0.0199,10,0.165,-8.882,0,0.0366,106.987,0.219
Jungle,6IH6co1QUS7uXoyPDv0rIr,Jungle,59oA5WbbQvomJz2BuRG071,256805,4XzacjJ1X1EwBEOD7JYgnR,Lucky I Got What I Want,54,0.236,0.537,0.565,0.885,5,0.108,-13.773,1,0.0361,186.058,0.0949
Down in Flames,3LYPPd3VW3UgPYAGJ2qjwK,Cleopold,2BeARYDF52QQk5S2zgiVHe,249585,1d1vKhpzTDYL32xyFlovVD,Down in Flames,0,0.0104,0.752,0.531,1.98e-06,1,0.0745,-6.459,0,0.0633,155.97,0.576
Lying Has To Stop,18qfTl7ITsNthwqTPKECWA,Soft Hair,5AsILjsyA0MI31ybMkMTtz,276120,5IR7Ui6MB7MrFZfF5hsoIH,Lying Has To Stop - Single Version,53,0.86,0.676,0.563,0.0182,2,0.116,-6.966,0,0.079,75.524,0.782
Her Tape #1 - EP,3JfzkE9e91Y9tiyMdz9Nyg,Her,1T2WeXEi0XlZiPpjjDAY0L,258264,4HqmukPJtBu6ACHnrQYHaS,Her,0,0.808,0.698,0.458,0.0962,7,0.151,-8.735,0,0.0348,94.969,0.114
You're so Cool,3ztPiFZ96mqsIFtYiYNSmy,Jonathan Bree,2IlTe9Gm5w5qrt2kKdOvAh,292871,6tHtZdk9T20U0N4LBE6utT,You're so Cool,40,0.292,0.617,0.46,0.577,1,0.188,-7.611,1,0.0288,101.013,0.539
Wiped Out!,18iFxjZugvKhuNNMbLjZJF,The Neighbourhood,77SW9BnxLY8rJ0RciFqkHh,260173,5E30LdtzQTGqRvNd7l6kG5,Daddy Issues,78,0.0678,0.588,0.521,0.149,10,0.123,-9.461,1,0.0329,85.012,0.337
Leisure,1SZzXX9j7MdYNkvWadCr4i,LEISURE,7b04D0yLktCUpvxQBhmG7R,234924,7zBkFHiWejDPxIimU8XpVw,All over You,4,0.162,0.763,0.355,0.00552,2,0.092,-8.826,1,0.0518,70.007,0.867
Hush,5X2gTjGYKwIzL5XPoqayEP,Magic City Hippies,1ikg4sypcURm8Vy5GP68xb,319124,2hup7lQB1vMfVTemkfljLR,Hush,54,0.189,0.622,0.752,0.0124,4,0.0443,-6.964,0,0.124,126.047,0.602
Stars Beyond,4Hz0dd0Jt0tw8zuvrragPp,Rooms,3Cye9ljnG1TrRKqkuifbK5,236250,50FlqcK30gQyA3UfQy0Vic,Stars Beyond,29,0.25,0.362,0.693,1.83e-06,9,0.132,-5.228,0,0.0384,71.887,0.161
Hard - EP,3MrxSbUrUahxAxnhZfChz4,The Neighbourhood,77SW9BnxLY8rJ0RciFqkHh,155533,5ulSn7Zhh7MylcgUGvynDb,You Get Me So High,1,0.19,0.554,0.889,0.0868,7,0.117,-6.104,0,0.0423,88.035,0.412
The Neighbourhood,5xbaMmAs8y8sglwm3GzHCm,The Neighbourhood,77SW9BnxLY8rJ0RciFqkHh,244093,3DPVz4ZjvVXVKjbrkGapdf,Reflections,0,0.113,0.648,0.596,0.0264,11,0.103,-7.02,0,0.0302,114.005,0.514
Check the Weather (Shaking Through Session),33NIipEgC1fh1TrzrDYlR8,Pavo Pavo,7k88Dlhtwm39gL3zLM70zf,218488,1bDmfPdh51f7gLZVeQ07VO,Check the Weather (Shaking Through Session),14,0.0403,0.546,0.724,0.136,11,0.565,-7.106,1,0.0476,85.941,0.461
Eyelid Movies,0Wgppp5mUEH5gxy8HjSuq5,Phantogram,1l9d7B8W0IHy3LqWsxP2SH,249066,2fyS7TaRoUG9loKPhJ7fdQ,When I'm Small,36,0.191,0.646,0.758,0.097,10,0.103,-4.34,1,0.0314,91.998,0.424
Cherry,41fUAk3jPgZ9LkTrqhlvfx,Chromatics,4tOVIRjlWWfR1RrAxyRqTE,271952,2l1UgRD35MieMii4LyYksT,Cherry,0,0.0338,0.656,0.784,0.233,7,0.175,-6.389,0,0.0354,108.245,0.802
Convulsions,6dDbx11sFinxDiIC1ZdsYe,Denise,7f8122vUSrKrzDucJhxXva,184766,5dtYlsjsoSmR6kw2yJXzGp,Convulsions,19,0.483,0.772,0.442,0.000134,1,0.0988,-10.535,1,0.039,116.968,0.15
Water Plant,4ZlsKm1T1PAPVCbS23IQ2x,aYia,4N9rwHr1VKcekYRnPKZOo4,147610,6vxirpzG9X72QvS8De0pyO,Water Plant,0,0.0266,0.688,0.534,0.000683,6,0.106,-6.798,1,0.0378,109.975,0.278
Pocketknife,1OR04dRjURhlyUXQx91g0L,Mr Little Jeans,0B2SlMW40Hs9mijOi1cDyf,307066,5iKoarDSV0EA1JN10Bljr5,The Suburbs,49,0.197,0.348,0.449,0.00724,2,0.0974,-11.162,1,0.0994,63.282,0.502
Entertainment,4p8FxnuYzykCcN7xbjA9jq,Garden City Movement,3HrczLBDJXJu6dJWEMbKHa,251733,6xPkf69rcfWM0Jfll6V3uo,Move On,47,0.314,0.501,0.551,0.433,9,0.641,-7.567,1,0.0336,117.277,0.0681
Home,4aEu59xNuAebcY131BUhrm,Nosaj Thing,0IVapwlnM3dEOiMsHXsghT,269226,7tCs7rPJcveXTAAAG9lPgu,Eclipse/Blue (feat. Kazu Makino),0,0.728,0.325,0.45,0.945,7,0.197,-11.862,0,0.0411,158.022,0.13
Re|Vision,5YVX3lzQMzFQYxjLJUWf6D,Monarchy,4YXRO4slasYnty9nb73LrO,226440,7Hz2YoTYA9GnQbuvENiYHc,Girls and Boys,0,0.0143,0.678,0.581,0.683,10,0.0434,-8.453,0,0.0913,164.099,0.936
FEELS,4FKCroUOb0VCWrU7ClYtWR,Snoh Aalegra,1A9o3Ljt67pFZ89YtPPL5X,192280,2Yoi40YHBjbI2PycCeimJO,Sometimes,48,0.664,0.669,0.284,0.00573,7,0.0659,-12.594,0,0.0693,79.943,0.178
French Exit,6WrxgVbi9Q96gV8tZMq3FH,TV Girl,0Y6dVaC9DZtPNH4591M42W,213920,1H7zdcRD0gLGQY0w5ejGgX,Lovers Rock,66,7.53e-06,0.559,0.871,0.00524,5,0.096,-5.338,0,0.0392,104.976,0.573
DHL,1Fh1gzTOImG12M35w3nqQF,Frank Ocean,2h93pZq0e7k5yf4dywlkpM,268893,2INhKpUdzh7v0j041gZNsz,DHL,82,0.582,0.819,0.458,0.173,4,0.128,-10.223,0,0.167,122.981,0.232
Monument Valley (Original Soundtrack),4PvakqSTVKDmAj0v0UEuC1,Obfusc,7mxWXS9vNabNww98k0dyDn,222413,3fgOWnqAT619NxCzUeXoXo,Amateur Cartography,27,0.911,0.27,0.351,0.906,0,0.0851,-15.766,1,0.0368,179.955,0.0371
Girl/Sleep Sound,1AQE19wKZonTmYjOFOJKTJ,Jamie xx,7A0awCXkE1FtSU8B0qwOJQ,383309,6YPQGcqfMXZbQaz6l30uBJ,Sleep Sound,52,0.353,0.762,0.536,0.913,5,0.0847,-11.7,0,0.0623,118.134,0.147
Mirror Mirror,27CST9VaixGfbOgdP8Dw2t,Mohave,0P3aCTexfN5InUm3P8fCyO,265263,2UOQOcn0TacHXVd31AqqGp,Mirror Mirror,27,0.721,0.636,0.349,0.836,1,0.109,-10.556,0,0.0952,152.133,0.35
Our Love (Expanded Edition),7k7LfcXJsRSWzzlNb3zjDC,Caribou,4aEnNH9PuU1HF3TsZTru54,126466,6H56ru7WRsagaSdQ6ekW80,Dive,31,0.779,0.267,0.658,0.976,8,0.157,-9.576,1,0.0442,78.254,0.142
Our Love,5r4nz5LZHeGUcZCrWbfWkx,Caribou,4aEnNH9PuU1HF3TsZTru54,316653,5xVZk4Vt12ViVyoircV9iP,Silver,49,0.141,0.612,0.607,0.167,1,0.104,-8.637,0,0.0396,79.975,0.661
Immunity,7H7UxuxjGSJuV7LcCFUxTD,Jon Hopkins,7yxi31szvlbwvKq9dYOmFI,468586,5aBdWL4ud0ovtDJIJGQLdc,Open Eye Signal,2,0.191,0.798,0.715,0.773,0,0.112,-7.103,1,0.215,122.47,0.199
Singularity,30sf4MoVULYXTE838bX7wn,Stephan Bodzin,2nq2BeSbzExGAv3Y4HgUf7,426141,1I3EuxNmkOFxYlWv00vNaK,Singularity - Monoloc Edit 02,0,0.19,0.68,0.544,0.942,10,0.0848,-14.097,0,0.0367,122.005,0.0383
Shona,0qxKHE3fxwOv9EkZug9fXz,Jake Chudnow,0IhZsSjGTFJBXIM5unqzdV,315257,0dHTulr6JLqScsNIsAgGn3,Shona,36,0.0401,0.628,0.583,0.778,8,0.0882,-9.331,1,0.0385,128.013,0.419
Valentine,2it7wi6XogrkNqrvvMJDUo,Future Holograms,3LRcvyOQjMVPSPoQLjLFvp,224026,0kQPonnWZGLtalXfSbS9EX,Valentine,22,0.793,0.794,0.323,0.896,7,0.0979,-11.103,1,0.0789,120.002,0.262
Recto Verso,6brLZquj9ElfUMfVUPnjYZ,Paradis,1JV4iC1UhplRE8RFr8Q9n9,381706,3lHmaO5ZgeGS0umuMwU87I,Instantané,1,0.0782,0.663,0.64,0.571,8,0.0965,-8.91,0,0.0658,99.986,0.0657
Sparks EP,3qAt0pasO26XGFf8lSdZ9j,Chrome Sparks,2pTCZ9C1fXdaVlv6d5EIXM,337095,5yfLv1CtlTjBLI7qfJ0D5t,Send the Pain On,34,0.0196,0.356,0.571,0.0632,10,0.369,-9.491,0,0.04,175.492,0.189
Firstworld,4EllqBg62ecZJ4hE9sF1kF,Firstworld,1xqlVMH5EAhhmHSRwhXJUy,302000,7h1Gj2cdn9GMUHZME4Dc05,Firstworld,21,0.0199,0.548,0.623,0.965,5,0.393,-10.46,0,0.0237,99.997,0.314
Odyssey,2Nz9gdj35Unk1AbfL8Igmx,Home,2exebQUDoIoT0dXA8BcN1P,212881,1TuopWDIuDi1553081zvuU,Resonance,69,0.0356,0.567,0.743,0.847,8,0.221,-8.614,1,0.0626,170.083,0.423
Spaceflight,7pWFHzk04yQv9IaS4DjDUd,Efence,3UQ87SmqkLxIMdenYnsLld,184186,0sV3zZ9c7dmDHRj4wXNsHD,Spaceflight,34,0.017,0.644,0.616,0.954,9,0.155,-7.801,0,0.0322,171.992,0.541
Try Me,6FpMYELyYcOYbyusvv2nVz,foxwedding,0DHLXYQowVvc8oQxp5Lrk3,308151,2FhGitc3KC7g8VBQDzKW6E,Try Me,0,0.302,0.491,0.702,0.841,0,0.0579,-6.909,1,0.109,151.159,0.334
Goddess,252x6axgOKxPsoNYN5Bp7d,Chrome Sparks,2pTCZ9C1fXdaVlv6d5EIXM,247603,6OMaAaXWVbZfb0kYyL6JH9,Lost in the Chrome Forest,15,0.13,0.638,0.813,0.916,6,0.488,-10.189,1,0.0452,109.999,0.554
Days of Lavender,3VE2L6AmYNgnr12ff1zoqL,Promises Ltd.,2JgUCWMkArdLIENeaJcJ0Y,385687,7tkTgAmswU0hff8bgDyj3o,Days of Lavender,0,0.365,0.628,0.834,0.00183,8,0.372,-6.204,0,0.0555,101.896,0.576
Discovery,2noRn2Aes5aoNVsU6iWThc,Daft Punk,4tZwfgrHOc3mvqYlEYSvVi,345186,2LD2gT7gwAurzdQDQtILds,Veridis Quo,63,0.479,0.604,0.687,0.95,9,0.104,-13.928,0,0.045,106.896,0.119
Random Access Memories,4m2880jivSbbyEGAKfITCa,Daft Punk,4tZwfgrHOc3mvqYlEYSvVi,544626,0oks4FnzhNp5QPTZtoet7c,Giorgio by Moroder,62,0.0692,0.74,0.682,0.53,9,0.381,-10.42,0,0.0504,113.201,0.41
Divina / Crush,5oTgbBN9XaSGjXTDl0g4tv,Lane 8,27gtK7m9vYwCyJ04zz0kIb,437760,3Lg1Ftb0ckqoKWfqEmocWF,Crush,36,0.0652,0.62,0.757,0.939,9,0.103,-9.707,0,0.0402,125.007,0.541
Dreams,2mIqg84jQXuHu7AT5Is2OH,Nuages,30tUlKZ8oLo0BnN6n0GZKD,332651,3uYrVtgRuz4XiOOXDV805X,Dreams,56,0.469,0.374,0.449,0.921,4,0.101,-14.275,0,0.0325,139.591,0.0374
"Too Little, Too Late",4sZ4dMvNYbR4zWVDHNOMFQ,foxwedding,0DHLXYQowVvc8oQxp5Lrk3,227368,09jbhyiTluzHgHeEdCEGGb,"Too Little, Too Late",35,0.176,0.575,0.282,0.887,7,0.0781,-15.05,1,0.0283,95.017,0.0342
Dreams,1HfUtRW4830BeCUojBNv0N,Nuages,30tUlKZ8oLo0BnN6n0GZKD,332382,3Ro4UjtRpYh4lWjuOUQYP7,Dreams,0,0.79,0.478,0.288,0.887,0,0.118,-15.287,1,0.0312,139.979,0.0392
Closer,7b8H13HmEyiFAiD2GnPsI8,Nuages,30tUlKZ8oLo0BnN6n0GZKD,307415,0FB9CE48Y8yw0mxdzmwpeb,Closer,61,0.944,0.258,0.502,0.854,9,0.0986,-10.923,1,0.0591,119.937,0.0599
Faded,36NXOLHgsD4nAJqLVo6q04,BABYTEETH,6NHZiXIGQYwflEOM2zpr2Y,348000,4xKaAIRMff688GtmmDrvhh,Swim High (feat. Rivka Rose),40,0.358,0.418,0.619,0.475,1,0.875,-7.413,0,0.0803,119.464,0.151
Goddess,6m7QDchtBnhgmFERNmg3h7,Chrome Sparks,2pTCZ9C1fXdaVlv6d5EIXM,353098,75m5afX3czCF6pUBwNdtuF,The Meaning Of Love,42,0.0382,0.313,0.723,0.274,2,0.138,-5.399,0,0.0861,82.912,0.12
How to Run Away,4u5ubhIMAyOgg0aWQYrzzz,Slow Magic,3htNAy3vYWWYV8RZFeyRMT,366606,0WBENBLfzWgiHzadfDSgk5,Closer,0,0.308,0.544,0.558,0.000423,10,0.316,-7.273,0,0.103,150.959,0.324
Flume,0cQ4rRAcQ8q5jh1cCjOET1,Flume,6nxWCVXbOlEVRexSbLsTer,213883,5qmtkyOgqA2HhjWRHj5Gez,Insane,54,0.0505,0.348,0.536,5.97e-05,5,0.121,-8.257,0,0.0454,188.069,0.0479
Strep,5I1PsevUePMwG5sdJqil8M,Brutalist,3aWKU4My8vtRQvQdHvMB7Y,215001,3KEqhqyyKoJ4Rq2MhQptqv,Strep,15,0.443,0.58,0.446,0.967,0,0.0749,-10.339,0,0.0536,125.007,0.146
Miami,7z9qcraiJUaNnph1VwkLxP,Arms and Sleepers,0KjF9pkI2bO9EMuB7LnHqP,194388,4oXW2vAdqPcsoRTsp4GVBs,Yo / Ko / Oh / No,0,0.289,0.488,0.557,0.907,1,0.102,-8.227,1,0.0317,91.041,0.054
Infinite Wave,74lbms6rUTxqjj9suomFeW,Slugabed,7lGyDgJJYSgOd9R5T4Cwe4,338266,6p1SMN934a6OrCncpgmlby,Infinite Wave,1,0.579,0.566,0.635,0.948,1,0.122,-11.48,1,0.0471,156.027,0.271
Goddess,252x6axgOKxPsoNYN5Bp7d,Chrome Sparks,2pTCZ9C1fXdaVlv6d5EIXM,326509,2Xr6BAi499JiaYUslIqf7T,Goddess,23,0.114,0.289,0.745,0.838,0,0.108,-7.105,0,0.0586,130.537,0.385
